Residual,Connection,Atom,Shift
L-gro-a-D-manHepp," 3,5,6,6",H2,4.22
L-gro-a-D-manHepp," 3,5,6,6",H3,3.98
L-gro-a-D-manHepp," 3,5,6,6",H4,3.9
L-gro-a-D-manHepp," 3,5,6,6",H5,3.61
L-gro-a-D-manHepp," 3,5,6,6",H6,4.08
L-gro-a-D-manHepp," 3,5,6,6",H71,3.78
L-gro-a-D-manHepp," 3,5,6,6",H72,3.67
L-gro-a-D-manHepp," 2,3,5,6,6",H1,5.34
L-gro-a-D-manHepp," 2,3,5,6,6",H2,4.16
L-gro-a-D-manHepp," 2,3,5,6,6",H3,4.09
L-gro-a-D-manHepp," 2,3,5,6,6",H4,3.85
L-gro-a-D-manHepp," 2,3,5,6,6",H5,3.84
L-gro-a-D-manHepp," 2,3,5,6,6",H6,4.23
L-gro-a-D-manHepp," 2,3,5,6,6",H71,3.9
L-gro-a-D-manHepp," 2,3,5,6,6",H72,3.77
a-D-GlcpNAc," 7,2,3,5,6,6",H1,4.76
a-D-GlcpNAc," 7,2,3,5,6,6",H2,3.98
a-D-GlcpNAc," 7,2,3,5,6,6",H3,3.73
a-D-GlcpNAc," 7,2,3,5,6,6",H4,3.54
a-D-GlcpNAc," 7,2,3,5,6,6",H5,3.68
a-D-GlcpNAc," 7,2,3,5,6,6",H61,3.84
a-D-GlcpNAc," 7,2,3,5,6,6",H62,3.74
a-D-GlcpNAc," 7,2,3,5,6,6",NAC,2.05
b-D-Galp," 3,2,3,5,6,6",H1,4.6
b-D-Galp," 3,2,3,5,6,6",H2,3.59
b-D-Galp," 3,2,3,5,6,6",H3,3.67
b-D-Galp," 3,2,3,5,6,6",H4,3.93
b-D-Galp," 3,2,3,5,6,6",H5,3.71
b-D-Galp," 3,2,3,5,6,6",H61,3.8
b-D-Galp," 3,2,3,5,6,6",H62,3.74
D-GlcNAc-ol, ,C1,61.9
D-GlcNAc-ol, ,C2,54.5
D-GlcNAc-ol, ,C3,68.9
D-GlcNAc-ol, ,C4,71.6
D-GlcNAc-ol, ,C5,70.3
D-GlcNAc-ol, ,C6,71.8
D-GlcNAc-ol, ,CO,175.5
D-GlcNAc-ol, ,CH3,23
b-D-GlcpNAc,6,C1,102.4
b-D-GlcpNAc,6,C2,56.3
b-D-GlcpNAc,6,C3,74.7
b-D-GlcpNAc,6,C4,71.2
b-D-GlcpNAc,6,C5,75
b-D-GlcpNAc,6,C6,62.9
b-D-GlcpNAc,6,CO,175
b-D-GlcpNAc,6,CH3,22.8
a-D-Kdop," 6,6",C1,175
a-D-Kdop," 6,6",C2,101.5
a-D-Kdop," 6,6",C3,36.3
a-D-Kdop," 6,6",C4,65.8
a-D-Kdop," 6,6",C5,74.8
a-D-Kdop," 6,6",C6,72.7
a-D-Kdop," 6,6",C7,70.1
a-D-Kdop," 6,6",C8,64.5
L-gro-a-D-manHepp," 5,6,6",C1,101.4
L-gro-a-D-manHepp," 5,6,6",C2,71
L-gro-a-D-manHepp," 5,6,6",C3,73.2
L-gro-a-D-manHepp," 5,6,6",C4,74.8
L-gro-a-D-manHepp," 5,6,6",C5,72.5
L-gro-a-D-manHepp," 5,6,6",C6,79.9
L-gro-a-D-manHepp," 5,6,6",C7,64.5
a-D-Glcp," 6,5,6,6",C1,101.8
a-D-Glcp," 6,5,6,6",C2,72.9
a-D-Glcp," 6,5,6,6",C3,73.8
a-D-Glcp," 6,5,6,6",C4,69.6
a-D-Glcp," 6,5,6,6",C5,72.4
a-D-Glcp," 6,5,6,6",C6,60.6
b-D-Glcp," 4,5,6,6",C1,103.3
b-D-Glcp," 4,5,6,6",C2,74.2
b-D-Glcp," 4,5,6,6",C3,77.7
b-D-Glcp," 4,5,6,6",C4,70.6
b-D-Glcp," 4,5,6,6",C5,76.7
b-D-Glcp," 4,5,6,6",C6,61.3
L-gro-a-D-manHepp," 3,5,6,6",C1,99.1
L-gro-a-D-manHepp," 3,5,6,6",C2,80.2
L-gro-a-D-manHepp," 3,5,6,6",C3,70.8
L-gro-a-D-manHepp," 3,5,6,6",C4,67.2
L-gro-a-D-manHepp," 3,5,6,6",C5,72.2
L-gro-a-D-manHepp," 3,5,6,6",C6,69.2
L-gro-a-D-manHepp," 3,5,6,6",C7,64
L-gro-a-D-manHepp," 2,3,5,6,6",C1,101.9
L-gro-a-D-manHepp," 2,3,5,6,6",C2,69.1
L-gro-a-D-manHepp," 2,3,5,6,6",C3,79.4
L-gro-a-D-manHepp," 2,3,5,6,6",C4,65.6
L-gro-a-D-manHepp," 2,3,5,6,6",C5,72.9
L-gro-a-D-manHepp," 2,3,5,6,6",C6,69.7
L-gro-a-D-manHepp," 2,3,5,6,6",C7,70.1
a-D-GlcpNAc," 7,2,3,5,6,6",C1,98.2
a-D-GlcpNAc," 7,2,3,5,6,6",C2,54.4
a-D-GlcpNAc," 7,2,3,5,6,6",C3,72.5
a-D-GlcpNAc," 7,2,3,5,6,6",C4,70.8
a-D-GlcpNAc," 7,2,3,5,6,6",C5,73.5
a-D-GlcpNAc," 7,2,3,5,6,6",C6,61.7
a-D-GlcpNAc," 7,2,3,5,6,6",CO,175.2
a-D-GlcpNAc," 7,2,3,5,6,6",CH3,22.9
b-D-Galp," 3,2,3,5,6,6",C1,101.9
b-D-Galp," 3,2,3,5,6,6",C2,71.7
b-D-Galp," 3,2,3,5,6,6",C3,73.5
b-D-Galp," 3,2,3,5,6,6",C4,69.5
b-D-Galp," 3,2,3,5,6,6",C5,76
b-D-Galp," 3,2,3,5,6,6",C6,61.9
