Residual,Connection,Atom,Shift
A-D-GLCPN," 6, 6, 5, 4, 4",H1,5.745
A-D-GLCPN," 6, 6, 5, 4, 4",H2,3.254
A-D-GLCPN," 6, 6, 5, 4, 4",H3,3.848
A-D-GLCPN," 6, 6, 5, 4, 4",H4,3.423
A-D-GLCPN," 6, 6, 5, 4, 4",H5,3.807
A-D-KDOP," 6, 6, 5, 5",H3 ax,1.869
A-D-KDOP," 6, 6, 5, 5",H3 eq,2.299
A-D-KDOP," 6, 6, 5, 5",H4,4.302
A-D-KDOP," 6, 6, 5, 5",H5,3.942
A-D-KDOP," 6, 6, 5, 5",H6,4.24
A-D-KDOP," 6, 6, 5, 5",H7,4.206
A-D-KDOP," 6, 6, 5, 5",H8a,3.492
A-D-KDOP," 6, 6, 5, 5",H8b,4.495
A-L-RHAP," 6, 6, 5, 5, 8",H1,4.841
A-L-RHAP," 6, 6, 5, 5, 8",H2,4.09
A-L-RHAP," 6, 6, 5, 5, 8",H3,3.85
A-L-RHAP," 6, 6, 5, 5, 8",H4,3.552
A-L-RHAP," 6, 6, 5, 5, 8",H5,3.748
A-L-RHAP," 6, 6, 5, 5, 8",H6,1.3
A-L-RHAP," 6, 6, 5, 5, 8, 3",H1,5.032
A-L-RHAP," 6, 6, 5, 5, 8, 3",H2,4.159
A-L-RHAP," 6, 6, 5, 5, 8, 3",H3,3.911
A-L-RHAP," 6, 6, 5, 5, 8, 3",H4,3.56
A-L-RHAP," 6, 6, 5, 5, 8, 3",H5,3.887
A-L-RHAP," 6, 6, 5, 5, 8, 3",H6,1.3
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",H1,5.046
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",H2,4.07
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",H3,3.844
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",H4,3.453
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",H5,3.838
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",H6,1.292
A-D-GLCPN, ,C1,91.3
A-D-GLCPN, ,C2,55
A-D-GLCPN, ,C3,70.1
A-D-GLCPN, ,C4,69.8
A-D-GLCPN, ,C5,73
A-D-GLCPN, ,C6,68.3
B-D-GLCPN,6,C1,101.4
B-D-GLCPN,6,C2,55.4
B-D-GLCPN,6,C3,74.5
B-D-GLCPN,6,C4,74.6
B-D-GLCPN,6,C5,74.6
B-D-GLCPN,6,C6,63.6
A-D-KDOP," 6, 6",C3,34.7
A-D-KDOP," 6, 6",C4,73.5
A-D-KDOP," 6, 6",C5,67.4
A-D-KDOP," 6, 6",C6,73.3
A-D-KDOP," 6, 6",C7,69.8
A-D-KDOP," 6, 6",C8,64.3
A-D-KDOP," 6, 6, 4",C3,34.8
A-D-KDOP," 6, 6, 4",C4,65.6
A-D-KDOP," 6, 6, 4",C5,67.4
A-D-KDOP," 6, 6, 4",C6,72.4
A-D-KDOP," 6, 6, 4",C7,71.8
A-D-KDOP," 6, 6, 4",C8,63.6
A-D-KDOP," 6, 6, 5",C3,34.7
A-D-KDOP," 6, 6, 5",C4,68.2
A-D-KDOP," 6, 6, 5",C5,69.7
A-D-KDOP," 6, 6, 5",C6,74.2
A-D-KDOP," 6, 6, 5",C7,71.1
A-D-KDOP," 6, 6, 5",C8,63.1
A-D-GLCPNAC," 6, 6, 5, 4",C1,91.5
A-D-GLCPNAC," 6, 6, 5, 4",C2,54
A-D-GLCPNAC," 6, 6, 5, 4",C3,71.2
A-D-GLCPNAC," 6, 6, 5, 4",C4,75.2
A-D-GLCPNAC," 6, 6, 5, 4",C5,72.3
A-D-GLCPN," 6, 6, 5, 4, 4",C1,95.1
A-D-GLCPN," 6, 6, 5, 4, 4",C2,54.6
A-D-GLCPN," 6, 6, 5, 4, 4",C3,69.9
A-D-GLCPN," 6, 6, 5, 4, 4",C4,69.9
A-D-GLCPN," 6, 6, 5, 4, 4",C5,72.9
A-D-GLCPN," 6, 6, 5, 4, 4",C6,60.4
A-D-KDOP," 6, 6, 5, 5",C3,36.7
A-D-KDOP," 6, 6, 5, 5",C4,66.2
A-D-KDOP," 6, 6, 5, 5",C5,67.7
A-D-KDOP," 6, 6, 5, 5",C6,75.6
A-D-KDOP," 6, 6, 5, 5",C7,72.8
A-D-KDOP," 6, 6, 5, 5",C8,68.1
A-L-RHAP," 6, 6, 5, 5, 8",C1,100.8
A-L-RHAP," 6, 6, 5, 5, 8",C2,70.2
A-L-RHAP," 6, 6, 5, 5, 8",C3,79.1
A-L-RHAP," 6, 6, 5, 5, 8",C4,71.1
A-L-RHAP," 6, 6, 5, 5, 8",C5,69.2
A-L-RHAP," 6, 6, 5, 5, 8, 3",C1,102.6
A-L-RHAP," 6, 6, 5, 5, 8, 3",C2,70.4
A-L-RHAP," 6, 6, 5, 5, 8, 3",C3,78.8
A-L-RHAP," 6, 6, 5, 5, 8, 3",C4,71.7
A-L-RHAP," 6, 6, 5, 5, 8, 3",C5,69.6
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",C1,102.7
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",C2,70.6
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",C3,70.5
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",C4,72.4
A-L-RHAP," 6, 6, 5, 5, 8, 3, 3",C5,69.5
